classification_id,medical_id,classification_level,classification_name,parent_id,publication_classification_id,regdate,lastupdate
540,1,2,タオルホルダー,131,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
541,1,2,ＴＰＳドリル,6,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
542,1,2,電気骨折治療器,59,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
543,1,2,新生児・小児用人工呼吸器(BabyLog 8000 plus),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
544,1,2,検診台,132,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
545,1,2,洗浄機,133,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
546,1,2,汎用輸液ポンプ（テルモ　TE-281A）,43,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
547,1,2,多用途筋機能評価運動装置,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
548,1,2,不整脈モニタリングシステム（WEP-5204),7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
549,1,2,フライトヘルメット,134,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
550,1,2,吸引娩出器,135,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
551,1,2,注射筒輸液ポンプ（TE-SS800N),14,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
552,1,2,２４時間血圧測定,16,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
553,1,2,逐次型空気圧式マッサージ器（SCDレスポンス）,19,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
554,1,2,プリンター（内視鏡ユニット）,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
555,1,2,カセット式高圧蒸気滅菌器,120,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
556,1,2,新生児・小児用人工呼吸器(BabyLog VN500),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
557,1,2,HiLAN,6,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
558,1,2,空気流動ベッド,123,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
559,1,2,汎用診断・処置用テーブル,137,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
560,1,2,ステルスステーション,118,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
561,1,2,注射筒輸液ポンプ（TE-331S1N）,14,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
562,1,2,呼吸機能測定装置,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
563,1,2,コブレーター,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
564,1,2,胸腔鏡ユニット,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
565,1,2,入力ユニット,7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
566,1,2,血液ガス装置,48,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
567,1,2,新生児・小児用人工呼吸器(IV-100B),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
568,1,2,在宅用輸液ポンプ,43,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
569,1,2,尿流量測定装置,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
570,1,2,リオスター,138,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
571,1,2,電動式低圧吸引器　メラサキューム,47,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
572,1,2,超音波画像診断装置（AplioXG）,3,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
573,1,2,マイクロスライサー,139,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
574,1,2,バイポーラ（コッドマンCMCⅢ）,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
575,1,2,一酸化窒素管理システム,66,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
576,1,2,ビデオ硬性挿管用喉頭鏡,22,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
577,1,2,血流計,38,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
578,1,2,多項目モニタ（A&D TM-2572),18,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
579,1,2,体外衝撃波結石破砕装置,92,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
580,1,2,汎用心電計（FX-4010）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
581,1,2,カメラ（ポイントセッターユニット）,31,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
582,1,2,重要パラメータ付多項目モニタ（BP-88),18,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
583,1,2,可搬型人工呼吸器(Oxylog 1000),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
584,1,2,サージビーム用光源,21,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
585,1,2,ヘッドライト,140,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
586,1,2,電気メス（エルベ）,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
587,1,2,カメラ,141,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
588,1,2,遺伝子解析装置,20,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
589,1,2,生体情報モニタ（SVM-7260）,18,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
590,1,2,ＢＩＳモニター,65,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
591,1,2,超音波メス（ハーモニック）,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
592,1,2,汎用心電計（ECG-6303）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
593,1,2,ベアハッガー,42,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
594,1,2,イージーウォーターヒーター,66,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
595,1,2,熱メス,142,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
596,1,2,医療用テーブルタップ,143,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
597,1,2,サーモグラフィー,144,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
598,1,2,胃腸・食道運動モニタ,53,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
599,1,2,血圧監視装置,145,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
600,1,2,医療用洗浄器,146,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
601,1,2,非加熱式ネブライザー,147,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
602,1,2,不整脈モニタリングシステム,7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
603,1,2,内視鏡ユニット,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
604,1,2,電動式低圧吸引器,47,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
605,1,2,神経探知刺激装置,49,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
606,1,2,アトム輸液ポンプ（AS-800),43,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
607,1,2,ビデオ軟性胃十二指腸鏡,22,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
608,1,2,サーバー,148,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
609,1,2,ベッドサイドモニタ,7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
610,1,2,ミストラルエア,42,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
611,1,2,サーボベンチレータ,9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
612,1,2,赤沈,10,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
613,1,2,メディサーム,42,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
614,1,2,搬送,149,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
615,1,2,コントロールユニット（カメラユニット）,80,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
616,1,2,TOS-96,150,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
617,1,2,Ｃ．Ａ．Ｔ．Ｓ,126,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
618,1,2,運搬用保育器,108,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
619,1,2,手術台コラム,2,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
620,1,2,温度制御式運搬用保育器,108,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
621,1,2,ＮＩＭ　Ｒｅｓｐｏｎｓｅ,95,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
622,1,2,透析用監視装置,93,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
623,1,2,人工心肺用温度コントロールユニット,151,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
624,1,2,成人用人工呼吸器(HAMILTON-G5),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
625,1,2,サージレックスエンシールシステム,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
626,1,2,X線診断装置用電動式患者台,152,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
627,1,2,還流装置,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
628,1,2,ホルミウムレーザー,30,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
629,1,2,電気メス（メラ　MS-BM1),4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
630,1,2,侵襲式体外型心臓ペースメーカーDDD（3085）,96,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
631,1,2,モニター（カメラユニット）,80,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
632,1,2,据置型デジタル式循環器用X線透視診断装置,26,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
633,1,2,超電導磁石式全身用ＭＲ装置,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
634,1,2,汎用人工呼吸器(SV-900C),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
635,1,2,ブランケットロール,42,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
636,1,2,染色体,153,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
637,1,2,重要パラメータ付き多項目モニタ,7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
638,1,2,多機能心電計（FCP-4731）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
639,1,2,超音波画像診断装置（Ｖｉｖｉｄ　Ｅ９）,3,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
640,1,2,減圧弁,24,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
641,1,2,検体前処理装置,20,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
642,1,2,放射線量,74,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
643,1,2,熱希釈心拍出量計,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
644,1,2,電動式内視鏡レンズ洗浄器,154,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
645,1,2,コルポスコープ,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
646,1,2,半自動除細動器,72,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
647,1,2,汎用心電計（FX-7412）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
648,1,2,汎用人工呼吸器(SERVO-air),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
649,1,2,全身用X線CT診断装置,26,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
650,1,2,人工心肺用圧力計,82,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
651,1,2,ＥＬＡＮ,6,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
652,1,2,Ｏ２ボンベ用（新鋭）,62,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
653,1,2,成人用人工呼吸器(BiPAP Vision),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
654,1,2,汎用人工呼吸器(Ｉｎｆｉｎｉｔｙ　Ｖ500),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
655,1,2,汎用人工呼吸器(EVT-4000),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
656,1,2,プリンター（超音波画像診断装置）,3,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
657,1,2,バイポーラ（コッドマンCMCⅤ）,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
658,1,2,電動式低圧吸引器　トパーズ,47,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
659,1,2,注射筒輸液ポンプ（CSP-100),14,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
660,1,2,録画装置（赤外線観察システム）,77,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
661,1,2,手術用椅子,155,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
662,1,2,関節鏡ユニット,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
663,1,2,電動式可搬型吸引器,47,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
664,1,2,撮影台,156,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
665,1,2,人工膵臓,93,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
666,1,2,▲,157,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
667,1,2,ソノサージ,52,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
668,1,2,IMPELLA制御装置,158,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
669,1,2,分娩用吸引器,47,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
670,1,2,レーザー血流計,38,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
671,1,2,ビデオ軟性腎盂鏡,22,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
672,1,2,ＴＥＭ,159,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
673,1,2,網膜電位計,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
674,1,2,成人用人工呼吸器(PB-840),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
675,1,2,Ｏ２エアミキサー,66,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
676,1,2,ホルモン・腫瘍マーカー,74,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
677,1,2,新生児・小児用人工呼吸器(HUMMING V),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
678,1,2,補助循環用バルーンポンプ駆動装置,158,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
679,1,2,カメラユニット,80,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
680,1,2,アークティックサン,42,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
681,1,2,ＳＰＹシステム,77,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
682,1,2,レフラクト・ケラト・トノメータ,17,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
683,1,2,成人用人工呼吸器（HAMILTON-T1）,9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
684,1,2,核医学診断用検出器回転ＳＰＥＣＴ装置,73,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
685,1,2,光源装置（手術顕微鏡）,78,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
686,1,2,超音波ネブライザー,147,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
687,1,2,Ｏ２ボンベ用（セントラルユニ）,62,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
688,1,2,据置型診断用X線発生装置,26,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
689,1,2,パノラマⅩ線撮影装置,26,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
690,1,2,分娩監視装置,160,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
691,1,2,双眼倒像検眼鏡,17,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
692,1,2,成人用人工呼吸器(MK-2),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
693,1,2,内視鏡用サブモニター,83,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
694,1,2,マイクロ波型手術装置,122,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
695,1,2,汎用心電計（FX-7432）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
696,1,2,田川ジアテルミー,104,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
697,1,2,気管内チューブカフインフレータ,136,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
698,1,2,連続測定電子体温計,65,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
699,1,2,プリンター（カメラユニット）,80,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
700,1,2,電気メス（エルベVIO）,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
701,1,2,心筋保護液供給装置,161,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
702,1,2,モニター（手術顕微鏡）,78,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
703,1,2,汎用血液ガス分析装置,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
704,1,2,胎児超音波心音計,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
705,1,2,ソノップ,52,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
706,1,2,オーソパッド,126,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
707,1,2,麻酔気化器,69,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
708,1,2,多機能心電計（ECG-2550）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
709,1,2,経皮的血液ガス分析装置,48,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
710,1,2,手動式圧注入調節装置　メディクイック,129,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
711,1,2,重要パラメータ付き多項目モニタ（BSM-2301),7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
712,1,2,電気メス（オートコン）,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
713,1,2,人工呼吸器,9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
714,1,2,マルチパルス,162,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
715,1,2,液体用高圧蒸気滅菌器,101,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
716,1,2,電子体温計,163,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
717,1,2,ＯＳＮＡ,164,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
718,1,2,カメラ（術野カメラ）,36,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
719,1,2,医療用レーザー装置,81,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
720,1,2,コントロールユニット,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
721,1,2,小型輸液ポンプ（1400）,25,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
722,1,2,ＮＨ3,35,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
723,1,2,移動型X線撮影装置,26,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
724,1,2,プラズマガス滅菌器,120,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
725,1,2,尿定性,28,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
726,1,2,常設機器セット,165,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
727,1,2,末梢循環,16,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
728,1,2,生物顕微鏡,45,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
729,1,2,ＦＦＰ解凍器,166,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
730,1,2,自動視野計,17,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
731,1,2,イリゲーター（還流装置）,167,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
732,1,2,毒物,74,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
733,1,2,ウォーマーマット,42,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
734,1,2,アースロケアー,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
735,1,2,自動溶解装置,93,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
736,1,2,手洗い装置,168,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
737,1,2,非観血血圧モニタ（BP-203i),18,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
738,1,2,切片作成,169,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
739,1,2,その他の医療機器,170,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
740,1,2,多機能心電計（ECG-1350）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
741,1,2,ネットワーク,148,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
742,1,2,高圧蒸気滅菌,120,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
743,1,2,Ｏ２パイピング用1,62,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
744,1,2,人工心肺用陰圧コントローラー,47,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
745,1,2,コンステレーション,112,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
746,1,2,シェーバー,6,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
747,1,2,注射筒輸液ポンプ（TE-381）,14,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
748,1,2,眼圧計,17,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
749,1,2,汎用人工呼吸器(EVT-XL),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
750,1,2,テレメトリー式心電送信機,15,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
751,1,2,アーム型X線CT診断装置,26,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
752,1,2,多人数用透析液供給装置,93,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
753,1,2,筋電計,49,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
754,1,2,個人用逆浸透法精製水製造装置,171,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
755,1,2,血中アンモニア測定専用装置,45,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
756,1,2,ステリキープⅡ,138,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
757,1,2,イルリガードル台,172,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
758,1,2,加温式加湿器,66,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
759,1,2,経皮血中ガス分析装置・パルス組合生体現象監視用機器,53,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
760,1,2,シーリングペンダント（手術室）,173,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
761,1,2,Ｃアーム,64,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
762,1,2,尿沈渣,28,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
763,1,2,サーボトムクラッシュシステム,4,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
764,1,2,除細動器,72,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
765,1,2,その他の医薬品注入器,25,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
766,1,2,チューブ乾燥器,76,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
767,1,2,録画装置（カメラユニット）,80,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
768,1,2,自動染色装置,20,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
769,1,2,清拭車,175,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
770,1,2,理学療法用器械器具,125,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
771,1,2,末梢血液,10,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
772,1,2,アキュラス,112,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
773,1,2,患者管理無痛法用輸液ポンプ,14,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
774,1,2,放射線治療用患者体位固定具,26,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
775,1,2,逐次型空気圧式マッサージ器（SCDエクスプレス）,19,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
776,1,2,電気ウォーマー,42,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
777,1,2,感染症,74,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
778,1,2,超音波診断装置（X300),3,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
779,1,2,多機能心電計（ＥＣＧ－2320）,51,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
780,1,2,重要パラメータ付き多項目モニタ（PVM-2703),7,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
781,1,2,ＲＯ水製造装置,176,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
782,1,2,汎用人工呼吸器(E-100A),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
783,1,2,体外循環用ヘマトクリットモニタ,136,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
784,1,2,手術手洗装置,138,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
785,1,2,電源,80,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
786,1,2,エコースクリーン,105,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
787,1,2,ダヴィンチユニット,117,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
788,1,2,乳房用超音波画像診断装置,59,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
789,1,2,ＰＤレーザー,30,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
790,1,2,一時的使用ペーシング機能付除細動器（TEC-5631）,72,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
791,1,2,電動式心肺蘇生器,59,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
792,1,2,ＫＴＰ／ＹＡＧレーザー,30,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
793,1,2,３Ｄ画像撮影解析装置,40,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
794,1,2,血液濾過用装置（TR-525・55X),93,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
795,1,2,３Ｄコンバータ（内視鏡ユニット）,23,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
796,1,2,血小板凝集測定装置,20,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
797,1,2,測定機能付自力運動訓練装置,125,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
798,1,2,新生児・小児用人工呼吸器(HUMMING Vue),9,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
799,1,2,多用途透析装置,93,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
